User,Entitlement
vanessa.gonzales@testdomain.com,Account Closure Management
vanessa.gonzales@testdomain.com,Loan Underwriting
vanessa.gonzales@testdomain.com,Approve Loans
vanessa.gonzales@testdomain.com,View Customer Accounts
vanessa.gonzales@testdomain.com,Process Transactions
jeremy.perez@testdomain.com,View Customer Accounts
jeremy.perez@testdomain.com,Issue Debit Cards
jeremy.perez@testdomain.com,Process Transactions
jeremy.perez@testdomain.com,Generate Statements
lauren.nguyen@testdomain.com,Approve Overdrafts
lauren.nguyen@testdomain.com,Access Internal Reports
lauren.nguyen@testdomain.com,Access Vault
sandra.tanner@testdomain.com,Generate Statements
sandra.tanner@testdomain.com,Issue Debit Cards
sandra.tanner@testdomain.com,Process Transactions
sandra.tanner@testdomain.com,View Customer Accounts
sandra.tanner@testdomain.com,Fraud Monitoring
sandra.tanner@testdomain.com,Customer Service Chat
sandra.tanner@testdomain.com,Manage Safe Deposit Boxes
sandra.tanner@testdomain.com,Account Closure Management
sandra.tanner@testdomain.com,Approve Loans
sandra.tanner@testdomain.com,Loan Underwriting
jay.roberson@testdomain.com,Issue Debit Cards
jay.roberson@testdomain.com,Process Transactions
jay.roberson@testdomain.com,View Customer Accounts
jay.roberson@testdomain.com,Customer Service Chat
jay.roberson@testdomain.com,Manage Safe Deposit Boxes
jay.roberson@testdomain.com,Fraud Monitoring
jay.roberson@testdomain.com,Access Internal Reports
jay.roberson@testdomain.com,Access Vault
jay.roberson@testdomain.com,Approve Loans
jay.roberson@testdomain.com,Approve Overdrafts
robin.hernandez@testdomain.com,View Customer Accounts
robin.hernandez@testdomain.com,Generate Statements
robin.hernandez@testdomain.com,Approve Loans
robin.hernandez@testdomain.com,Access Vault
robin.hernandez@testdomain.com,Access Internal Reports
robin.hernandez@testdomain.com,Approve Overdrafts
thomas.mcdonald@testdomain.com,Account Closure Management
thomas.mcdonald@testdomain.com,Approve Loans
thomas.mcdonald@testdomain.com,Loan Underwriting
thomas.mcdonald@testdomain.com,Approve Loans
thomas.mcdonald@testdomain.com,Access Vault
thomas.mcdonald@testdomain.com,Approve Overdrafts
thomas.mcdonald@testdomain.com,Access Internal Reports
thomas.mcdonald@testdomain.com,Fraud Monitoring
thomas.mcdonald@testdomain.com,Manage Safe Deposit Boxes
thomas.mcdonald@testdomain.com,Customer Service Chat
thomas.mcdonald@testdomain.com,Generate Statements
thomas.mcdonald@testdomain.com,View Customer Accounts
thomas.mcdonald@testdomain.com,Issue Debit Cards
thomas.mcdonald@testdomain.com,Process Transactions
suzanne.miller@testdomain.com,Approve Loans
suzanne.miller@testdomain.com,Access Internal Reports
suzanne.miller@testdomain.com,Access Vault
suzanne.miller@testdomain.com,Customer Service Chat
suzanne.miller@testdomain.com,Fraud Monitoring
suzanne.miller@testdomain.com,Process Transactions
suzanne.miller@testdomain.com,Issue Debit Cards
suzanne.miller@testdomain.com,Generate Statements
suzanne.miller@testdomain.com,View Customer Accounts
suzanne.miller@testdomain.com,Account Closure Management
suzanne.miller@testdomain.com,Loan Underwriting
wendy.casey@testdomain.com,Customer Service Chat
wendy.casey@testdomain.com,Fraud Monitoring
wendy.casey@testdomain.com,Approve Loans
wendy.casey@testdomain.com,Access Internal Reports
wendy.casey@testdomain.com,Access Vault
wendy.casey@testdomain.com,Generate Statements
wendy.casey@testdomain.com,View Customer Accounts
wendy.casey@testdomain.com,Issue Debit Cards
jennifer.mullen@testdomain.com,View Customer Accounts
jennifer.mullen@testdomain.com,Generate Statements
jennifer.mullen@testdomain.com,Issue Debit Cards
jennifer.mullen@testdomain.com,Process Transactions
jennifer.mullen@testdomain.com,Customer Service Chat
jennifer.mullen@testdomain.com,Fraud Monitoring
jennifer.mullen@testdomain.com,Manage Safe Deposit Boxes
jennifer.mullen@testdomain.com,Approve Loans
jennifer.mullen@testdomain.com,Access Internal Reports
jennifer.mullen@testdomain.com,Loan Underwriting
jennifer.mullen@testdomain.com,Approve Loans
jennifer.mullen@testdomain.com,Account Closure Management
johnathan.martinez@testdomain.com,Loan Underwriting
johnathan.martinez@testdomain.com,Approve Loans
johnathan.martinez@testdomain.com,Account Closure Management
brittany.smith@testdomain.com,Issue Debit Cards
brittany.smith@testdomain.com,Generate Statements
brittany.smith@testdomain.com,Manage Safe Deposit Boxes
brittany.smith@testdomain.com,Fraud Monitoring
brittany.smith@testdomain.com,Access Vault
brittany.smith@testdomain.com,Access Internal Reports
brittany.smith@testdomain.com,Approve Loans
brittany.smith@testdomain.com,Approve Overdrafts
brittany.smith@testdomain.com,Account Closure Management
brittany.smith@testdomain.com,Loan Underwriting
diana.parker@testdomain.com,Issue Debit Cards
diana.parker@testdomain.com,Process Transactions
diana.parker@testdomain.com,Fraud Monitoring
diana.parker@testdomain.com,Customer Service Chat
diana.parker@testdomain.com,Loan Underwriting
diana.parker@testdomain.com,Account Closure Management
marie.avila@testdomain.com,Approve Overdrafts
marie.avila@testdomain.com,Approve Loans
marie.avila@testdomain.com,Access Internal Reports
marie.avila@testdomain.com,Access Vault
marie.avila@testdomain.com,Approve Loans
marie.avila@testdomain.com,Account Closure Management
marie.avila@testdomain.com,Loan Underwriting
james.stevens@testdomain.com,Approve Loans
james.stevens@testdomain.com,Access Vault
james.stevens@testdomain.com,Approve Overdrafts
james.stevens@testdomain.com,Issue Debit Cards
james.stevens@testdomain.com,Process Transactions
james.stevens@testdomain.com,View Customer Accounts
james.stevens@testdomain.com,Fraud Monitoring
james.stevens@testdomain.com,Customer Service Chat
james.stevens@testdomain.com,Manage Safe Deposit Boxes
james.stevens@testdomain.com,Loan Underwriting
james.stevens@testdomain.com,Account Closure Management
james.stevens@testdomain.com,Approve Loans
frank.rowland@testdomain.com,Issue Debit Cards
frank.rowland@testdomain.com,Generate Statements
frank.rowland@testdomain.com,Process Transactions
christopher.nguyen@testdomain.com,Process Transactions
christopher.nguyen@testdomain.com,View Customer Accounts
christopher.nguyen@testdomain.com,Generate Statements
christopher.nguyen@testdomain.com,Issue Debit Cards
christopher.nguyen@testdomain.com,Fraud Monitoring
christopher.nguyen@testdomain.com,Customer Service Chat
christopher.nguyen@testdomain.com,Manage Safe Deposit Boxes
christopher.nguyen@testdomain.com,Approve Overdrafts
christopher.nguyen@testdomain.com,Access Internal Reports
christopher.nguyen@testdomain.com,Approve Loans
brian.rice@testdomain.com,Fraud Monitoring
brian.rice@testdomain.com,Manage Safe Deposit Boxes
brian.rice@testdomain.com,Customer Service Chat
brian.rice@testdomain.com,Process Transactions
brian.rice@testdomain.com,View Customer Accounts
brian.rice@testdomain.com,Issue Debit Cards
brian.rice@testdomain.com,Generate Statements
brian.howard@testdomain.com,Access Vault
brian.howard@testdomain.com,Approve Overdrafts
brian.howard@testdomain.com,Approve Loans
brian.howard@testdomain.com,Manage Safe Deposit Boxes
brian.howard@testdomain.com,Customer Service Chat
brian.howard@testdomain.com,Process Transactions
brian.howard@testdomain.com,Generate Statements
brian.howard@testdomain.com,Loan Underwriting
brian.howard@testdomain.com,Approve Loans
brian.howard@testdomain.com,Account Closure Management
jennifer.torres@testdomain.com,Manage Safe Deposit Boxes
jennifer.torres@testdomain.com,Fraud Monitoring
jennifer.torres@testdomain.com,Process Transactions
jennifer.torres@testdomain.com,Issue Debit Cards
jennifer.torres@testdomain.com,Generate Statements
jennifer.torres@testdomain.com,Access Internal Reports
jennifer.torres@testdomain.com,Approve Overdrafts
jennifer.torres@testdomain.com,Access Vault
jennifer.torres@testdomain.com,Approve Loans
michele.navarro@testdomain.com,Approve Overdrafts
michele.navarro@testdomain.com,Approve Loans
michele.navarro@testdomain.com,Loan Underwriting
michele.navarro@testdomain.com,Account Closure Management
lisa.decker@testdomain.com,Account Closure Management
lisa.decker@testdomain.com,Approve Loans
lisa.decker@testdomain.com,Loan Underwriting
lisa.decker@testdomain.com,View Customer Accounts
lisa.decker@testdomain.com,Issue Debit Cards
lisa.decker@testdomain.com,Generate Statements
lisa.decker@testdomain.com,Process Transactions
stephanie.tran@testdomain.com,Loan Underwriting
stephanie.tran@testdomain.com,Account Closure Management
stephanie.tran@testdomain.com,Access Internal Reports
stephanie.tran@testdomain.com,Access Vault
stephanie.tran@testdomain.com,Approve Loans
stephanie.tran@testdomain.com,Approve Overdrafts
william.roy@testdomain.com,View Customer Accounts
william.roy@testdomain.com,Process Transactions
william.roy@testdomain.com,Generate Statements
william.roy@testdomain.com,Approve Loans
william.roy@testdomain.com,Account Closure Management
william.roy@testdomain.com,Fraud Monitoring
william.roy@testdomain.com,Customer Service Chat
william.roy@testdomain.com,Manage Safe Deposit Boxes
anthony.mejia@testdomain.com,View Customer Accounts
anthony.mejia@testdomain.com,Generate Statements
anthony.mejia@testdomain.com,Issue Debit Cards
anthony.mejia@testdomain.com,Process Transactions
anthony.mejia@testdomain.com,Access Internal Reports
anthony.mejia@testdomain.com,Approve Loans
anthony.mejia@testdomain.com,Access Vault
anthony.mejia@testdomain.com,Approve Overdrafts
joseph.williams@testdomain.com,Manage Safe Deposit Boxes
joseph.williams@testdomain.com,Fraud Monitoring
daniel.barnes@testdomain.com,Process Transactions
daniel.barnes@testdomain.com,Generate Statements
daniel.barnes@testdomain.com,View Customer Accounts
daniel.barnes@testdomain.com,Issue Debit Cards
daniel.barnes@testdomain.com,Access Internal Reports
daniel.barnes@testdomain.com,Approve Overdrafts
daniel.barnes@testdomain.com,Fraud Monitoring
daniel.barnes@testdomain.com,Manage Safe Deposit Boxes
virginia.green@testdomain.com,Approve Loans
virginia.green@testdomain.com,Loan Underwriting
virginia.green@testdomain.com,Account Closure Management
virginia.green@testdomain.com,Generate Statements
virginia.green@testdomain.com,View Customer Accounts
virginia.green@testdomain.com,Issue Debit Cards
virginia.green@testdomain.com,Customer Service Chat
virginia.green@testdomain.com,Manage Safe Deposit Boxes
virginia.green@testdomain.com,Fraud Monitoring
paul.martin@testdomain.com,Account Closure Management
paul.martin@testdomain.com,Loan Underwriting
jose.flowers@testdomain.com,Access Internal Reports
jose.flowers@testdomain.com,Access Vault
jose.flowers@testdomain.com,Fraud Monitoring
jose.flowers@testdomain.com,Customer Service Chat
jose.flowers@testdomain.com,Process Transactions
jose.flowers@testdomain.com,Generate Statements
jose.flowers@testdomain.com,Issue Debit Cards
michael.flores@testdomain.com,Approve Loans
michael.flores@testdomain.com,Account Closure Management
michael.flores@testdomain.com,Process Transactions
michael.flores@testdomain.com,Issue Debit Cards
michael.harris@testdomain.com,View Customer Accounts
michael.harris@testdomain.com,Issue Debit Cards
michael.harris@testdomain.com,Generate Statements
michael.harris@testdomain.com,Fraud Monitoring
michael.harris@testdomain.com,Customer Service Chat
edwin.johnson@testdomain.com,Loan Underwriting
edwin.johnson@testdomain.com,Account Closure Management
edwin.johnson@testdomain.com,Approve Loans
edwin.johnson@testdomain.com,Fraud Monitoring
edwin.johnson@testdomain.com,Manage Safe Deposit Boxes
edwin.johnson@testdomain.com,Customer Service Chat
brian.monroe@testdomain.com,Approve Loans
brian.monroe@testdomain.com,Access Vault
brian.monroe@testdomain.com,Generate Statements
brian.monroe@testdomain.com,Issue Debit Cards
john.bennett@testdomain.com,Approve Loans
john.bennett@testdomain.com,Loan Underwriting
john.bennett@testdomain.com,Access Internal Reports
john.bennett@testdomain.com,Approve Overdrafts
john.bennett@testdomain.com,Access Vault
john.bennett@testdomain.com,Approve Loans
david.allen@testdomain.com,Loan Underwriting
david.allen@testdomain.com,Approve Loans
david.allen@testdomain.com,Account Closure Management
david.allen@testdomain.com,Approve Overdrafts
david.allen@testdomain.com,Access Vault
david.allen@testdomain.com,Access Internal Reports
jennifer.kline@testdomain.com,Manage Safe Deposit Boxes
jennifer.kline@testdomain.com,Fraud Monitoring
jennifer.kline@testdomain.com,Customer Service Chat
jennifer.kline@testdomain.com,Account Closure Management
jennifer.kline@testdomain.com,Loan Underwriting
jennifer.kline@testdomain.com,Approve Loans
jennifer.kline@testdomain.com,Access Internal Reports
jennifer.kline@testdomain.com,Generate Statements
jennifer.kline@testdomain.com,View Customer Accounts
jennifer.kline@testdomain.com,Process Transactions
jennifer.kline@testdomain.com,Issue Debit Cards
cynthia.powell@testdomain.com,Account Closure Management
cynthia.powell@testdomain.com,Loan Underwriting
cynthia.powell@testdomain.com,Fraud Monitoring
cynthia.powell@testdomain.com,Customer Service Chat
cynthia.powell@testdomain.com,Manage Safe Deposit Boxes
wendy.noble@testdomain.com,Loan Underwriting
wendy.noble@testdomain.com,Account Closure Management
wendy.noble@testdomain.com,Approve Loans
wendy.noble@testdomain.com,Approve Overdrafts
wendy.noble@testdomain.com,Approve Loans
wendy.noble@testdomain.com,Access Vault
wendy.noble@testdomain.com,Access Internal Reports
harold.nielsen@testdomain.com,Customer Service Chat
harold.nielsen@testdomain.com,Manage Safe Deposit Boxes
harold.nielsen@testdomain.com,Fraud Monitoring
harold.nielsen@testdomain.com,Access Internal Reports
harold.nielsen@testdomain.com,Approve Overdrafts
victor.carter@testdomain.com,Customer Service Chat
victor.carter@testdomain.com,Fraud Monitoring
victor.carter@testdomain.com,Manage Safe Deposit Boxes
victor.carter@testdomain.com,Issue Debit Cards
victor.carter@testdomain.com,Process Transactions
victor.carter@testdomain.com,Generate Statements
victor.carter@testdomain.com,Access Vault
victor.carter@testdomain.com,Access Internal Reports
victor.carter@testdomain.com,Approve Loans
victor.carter@testdomain.com,Approve Overdrafts
victor.carter@testdomain.com,Loan Underwriting
victor.carter@testdomain.com,Approve Loans
janice.thompson@testdomain.com,Approve Loans
janice.thompson@testdomain.com,Access Internal Reports
janice.thompson@testdomain.com,Fraud Monitoring
janice.thompson@testdomain.com,Customer Service Chat
janice.thompson@testdomain.com,Process Transactions
janice.thompson@testdomain.com,Issue Debit Cards
victoria.rodriguez@testdomain.com,Issue Debit Cards
victoria.rodriguez@testdomain.com,View Customer Accounts
victoria.rodriguez@testdomain.com,Process Transactions
victoria.rodriguez@testdomain.com,Approve Loans
victoria.rodriguez@testdomain.com,Access Internal Reports
victoria.rodriguez@testdomain.com,Approve Overdrafts
monica.lucas@testdomain.com,Access Vault
monica.lucas@testdomain.com,Access Internal Reports
monica.lucas@testdomain.com,Approve Loans
monica.lucas@testdomain.com,Approve Overdrafts
jose.mora@testdomain.com,Loan Underwriting
jose.mora@testdomain.com,Approve Loans
jose.mora@testdomain.com,Account Closure Management
jose.mora@testdomain.com,Approve Overdrafts
jose.mora@testdomain.com,Access Vault
jose.mora@testdomain.com,Customer Service Chat
jose.mora@testdomain.com,Manage Safe Deposit Boxes
jose.mora@testdomain.com,Fraud Monitoring
jessica.jenkins@testdomain.com,Approve Loans
jessica.jenkins@testdomain.com,Access Vault
jessica.jenkins@testdomain.com,Account Closure Management
